facebookUrl,url,time,text,topReactionsCount,feedbackId,reactionLikeCount,id,legacyId,attachments,likesCount,sharesCount,commentsCount,facebookId,groupTitle,inputUrl,user_id,user_name,textReferences,sharedPost_pageName_id,sharedPost_pageName_name,sharedPost_pageName_profileUrl,sharedPost_pageName_profilePic,sharedPost_url,sharedPost_time,sharedPost_timestamp,sharedPost_user_id,sharedPost_user_name,sharedPost_user_profileUrl,sharedPost_user_profilePic,sharedPost_text,sharedPost_textReferences,sharedPost_media,link,sharedPost_link,reactionLoveCount,reactionCareCount,reactionWowCount,topComments,reactionHahaCount,pageAdLibrary_is_business_page_active,pageAdLibrary_id,error,errorDescription
https://www.facebook.com/groups/2879980145593656,https://www.facebook.com/groups/2879980145593656/permalink/3969081406683519/,2025-03-23T13:35:53.000Z,ไว้อันดับกลางๆพอไหวมั้ยคับ คณิตกับชีวะจะไม่เฟ้อใช่มั้ยคับ🥹,1.0,ZmVlZGJhY2s6Mzk2OTA4MTQwNjY4MzUxOQ==,3.0,UzpfSTEwMDAwOTAxMTAxMTA3NjpWSzozOTY5MDgxNDA2NjgzNTE5,3969081406683519,"[{'thumbnail': 'https://scontent.fclj3-1.fna.fbcdn.net/v/t39.30808-6/486296197_3824372741206389_525875518140704980_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=m9KIH9sCUksQ7kNvgE4pvzN&_nc_oc=AdlMOUQyJ4oVy3Y42GRpQHMGT0303u9Cxfuo_7748KX8C2ZXjNech8wNxRgeOLn4bF8&_nc_zt=23&_nc_ht=scontent.fclj3-1.fna&_nc_gid=Xe4OVCT8ioMXaRHT_ZbdBg&oh=00_AYEJuid3G1y33P_ewjfnvkBzvkH3MEBJL6nCbCbCBn_hUw&oe=67E60CDA', '__typename': 'Photo', '__isMedia': 'Photo', 'accent_color': 'FFFFFFFF', 'photo_product_tags': [], 'comet_photo_attachment_resolution_renderer': {'__typename': 'CometFeedStoryDynamicResolutionPhotoAttachmentRenderer', 'image': {'uri': 'https://scontent.fclj3-1.fna.fbcdn.net/v/t39.30808-6/486296197_3824372741206389_525875518140704980_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=m9KIH9sCUksQ7kNvgE4pvzN&_nc_oc=AdlMOUQyJ4oVy3Y42GRpQHMGT0303u9Cxfuo_7748KX8C2ZXjNech8wNxRgeOLn4bF8&_nc_zt=23&_nc_ht=scontent.fclj3-1.fna&_nc_gid=Xe4OVCT8ioMXaRHT_ZbdBg&oh=00_AYEJuid3G1y33P_ewjfnvkBzvkH3MEBJL6nCbCbCBn_hUw&oe=67E60CDA', 'height': 717, 'width': 526}, '__module_operation_CometFeedStoryPhotoAttachment_attachment__comet_photo_attachment_resolution_renderer': {'__dr': 'CometFeedStoryDynamicResolutionPhotoAttachmentRenderer_renderer$normalization.graphql'}, '__module_component_CometFeedStoryPhotoAttachment_attachment__comet_photo_attachment_resolution_renderer': {'__dr': 'CometFeedStoryDynamicResolutionPhotoAttachmentRenderer.react'}}, 'placeholder_image': {'uri': 'https://scontent.fclj3-1.fna.fbcdn.net/v/t39.30808-6/486296197_3824372741206389_525875518140704980_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=m9KIH9sCUksQ7kNvgE4pvzN&_nc_oc=AdlMOUQyJ4oVy3Y42GRpQHMGT0303u9Cxfuo_7748KX8C2ZXjNech8wNxRgeOLn4bF8&_nc_zt=23&_nc_ht=scontent.fclj3-1.fna&_nc_gid=Xe4OVCT8ioMXaRHT_ZbdBg&oh=00_AYEJuid3G1y33P_ewjfnvkBzvkH3MEBJL6nCbCbCBn_hUw&oe=67E60CDA'}, 'url': 'https://www.facebook.com/photo/?fbid=3824372737873056&set=gm.3969081406683519&idorvanity=2879980145593656', 'id': '3824372737873056', 'feedback': {'can_viewer_comment': False, 'id': 'ZmVlZGJhY2s6Mzk2OTA4MTQwNjY4MzUxOQ=='}, 'ocrText': ""May be an image of text that says 'Chula จุฬาลงกรณ์มหาวิทยาลัย คณะจิตวิทยา (รูปแบบ 1) +คณิต1+ชีววิทยา คะแนนของคุณ 64.05 จากเต็ม 100 ปี Dek-D ประมวลผล 68 รวสติดตามคาดการณ์คะแนนต่ำสุดปี 68 (ด้วยสูตร Z-Score) เม.ย.นี้ สูงสุด 67 รอ 69.56 ต่ำสุด รอ 60.70 ยอดรับเติม ยอดรับใหม่ สมัคร 30 ผ่าน รอ รอ 66 69.56 76.67 รอ ครั้งที่2 ครั้งที่1 ครั้งที่ ครั้งที่1 ครั้งที่2 ครั้งที่1 61.06 รอ 15 22 61.53 785 22 22 - 65 62.21 76.67 85.10 85.10 30 61.79 64 63.75 80.30 23 68.50 - 23 - สูตรการคิดคะแนน ปี 2568 (เต็ม 100 คะแนน) ความถนัดทั่วไป (TGAT) (71.100 คะแนน ดำนวณตามสัดส่วนได้ 35.55 คะแนน) 50% A-Level คณิตศาสตร์1 (38 คะแนน คำนวณตามสัดส่วนได้ 9.50 คะแนน) 25% A-Level ชีววิทยา (76 คะแนน คำนวณตามสัดส่วนได้ 19 คะแนน) 25%'""}]",3.0,0.0,0.0,2879980145593656,กลุ่มตามข่าว TCAS สอบเข้ามหาวิทยาลัยต่างๆ,https://www.facebook.com/groups/2879980145593656,pfbid02PBNWojTdwmTmLisgr1c42iSm4mYJfUiumQ4mQ8Uso36cStQvK8Dx1seL8nv2MAFFl,Phudinun Sophikuul,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/groups/2879980145593656,https://www.facebook.com/groups/2879980145593656/permalink/3967238013534525/,2025-03-21T11:08:58.000Z,,1.0,ZmVlZGJhY2s6Mzk2NzIzODAxMzUzNDUyNQ==,22.0,UzpfSTEwMDA2NDM3ODk3MTEyMTpWSzozOTY3MjM4MDEzNTM0NTI1,3967238013534525,,22.0,8.0,0.0,2879980145593656,กลุ่มตามข่าว TCAS สอบเข้ามหาวิทยาลัยต่างๆ,https://www.facebook.com/groups/2879980145593656,100064378971121,Dek-D's TCAS สอบติดไปด้วยกัน,"[{'url': 'https://www.facebook.com/hashtag/dek68?__eep__=6', 'mobileUrl': 'https://m.facebook.com/hashtag/dek68', 'id': '641604785853218'}, {'url': 'https://www.facebook.com/hashtag/tcas68?__eep__=6', 'mobileUrl': 'https://m.facebook.com/hashtag/tcas68', 'id': '1704770372893022'}, {'url': 'https://www.facebook.com/hashtag/%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%E0%B8%94%E0%B8%B5tcas?__eep__=6', 'mobileUrl': 'https://m.facebook.com/hashtag/%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%E0%B8%94%E0%B8%B5tcas', 'id': '1920052451405673'}, {'url': 'https://www.facebook.com/hashtag/%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87?__eep__=6', 'mobileUrl': 'https://m.facebook.com/hashtag/%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87', 'id': '483743211688775'}, {'url': 'https://www.facebook.com/hashtag/%E0%B8%AA%E0%B8%B8%E0%B9%82%E0%B8%82%E0%B8%97%E0%B8%B1%E0%B8%A2%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%A3%E0%B8%B2%E0%B8%8A?__eep__=6', 'mobileUrl': 'https://m.facebook.com/hashtag/%E0%B8%AA%E0%B8%B8%E0%B9%82%E0%B8%82%E0%B8%97%E0%B8%B1%E0%B8%A2%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%A3%E0%B8%B2%E0%B8%8A', 'id': '451927851559700'}]",100064378971121,Dek-D's TCAS สอบติดไปด้วยกัน,,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/481261420_1041237891365500_6892056354347984902_n.jpg?stp=c121.121.857.857a_cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Nr6IKvMMkhoQ7kNvgHWPZjG&_nc_oc=Adk6i9TYNg3nI0h-4ig4nDsnWdgLfDfeUA_XhnhPyQYpXPlgUY7yvIpJ2ccRTQ1rigA&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=0hdPV3bF5xAntPzIzGjDzw&oh=00_AYHurEXhTpt0OysGpOmM8t7-OkDGQ9zU5zrJDid8ZvYetQ&oe=67E61E30,https://www.facebook.com/dekdTCAS/posts/pfbid0g5yFuwmH3rvjFz6QmtzEzaHAEL3UrW9KhfaEaYmexzJxVgFLgLrMtVH77q9q1yJfl,2025-03-21T11:06:31.000Z,1742555191.0,100064378971121,Dek-D's TCAS สอบติดไปด้วยกัน,,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/481261420_1041237891365500_6892056354347984902_n.jpg?stp=c121.121.857.857a_cp0_dst-jpg_s40x40_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Nr6IKvMMkhoQ7kNvgHWPZjG&_nc_oc=Adk6i9TYNg3nI0h-4ig4nDsnWdgLfDfeUA_XhnhPyQYpXPlgUY7yvIpJ2ccRTQ1rigA&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=0hdPV3bF5xAntPzIzGjDzw&oh=00_AYHurEXhTpt0OysGpOmM8t7-OkDGQ9zU5zrJDid8ZvYetQ&oe=67E61E30,"มารู้จัก! ""ม.รามคำแหง"" และ ""ม.สุโขทัยธรรมมาธิราช"" 2 มหาวิทยาลัยของไทยที่คณะส่วนใหญ่ไม่ต้องสอบเข้า ค่าเทอมหลักพันต้นๆ และสามารถเรียนควบกับ ม.อื่นๆ ได้ด้วย
.
#dek68 #TCAS68 #เด็กดีTCAS #รามคำแหง #สุโขทัยธรรมาธิราช","[{'url': 'https://www.facebook.com/hashtag/dek68?__eep__=6', 'mobileUrl': 'https://m.facebook.com/hashtag/dek68', 'id': '641604785853218'}, {'url': 'https://www.facebook.com/hashtag/tcas68?__eep__=6', 'mobileUrl': 'https://m.facebook.com/hashtag/tcas68', 'id': '1704770372893022'}, {'url': 'https://www.facebook.com/hashtag/%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%E0%B8%94%E0%B8%B5tcas?__eep__=6', 'mobileUrl': 'https://m.facebook.com/hashtag/%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%E0%B8%94%E0%B8%B5tcas', 'id': '1920052451405673'}, {'url': 'https://www.facebook.com/hashtag/%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87?__eep__=6', 'mobileUrl': 'https://m.facebook.com/hashtag/%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%84%E0%B8%B3%E0%B9%81%E0%B8%AB%E0%B8%87', 'id': '483743211688775'}, {'url': 'https://www.facebook.com/hashtag/%E0%B8%AA%E0%B8%B8%E0%B9%82%E0%B8%82%E0%B8%97%E0%B8%B1%E0%B8%A2%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%A3%E0%B8%B2%E0%B8%8A?__eep__=6', 'mobileUrl': 'https://m.facebook.com/hashtag/%E0%B8%AA%E0%B8%B8%E0%B9%82%E0%B8%82%E0%B8%97%E0%B8%B1%E0%B8%A2%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%B2%E0%B8%98%E0%B8%B4%E0%B8%A3%E0%B8%B2%E0%B8%8A', 'id': '451927851559700'}]","[{'thumbnail': 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/485147176_1059728216183134_3730533002234119746_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=t9wB0CixMS4Q7kNvgE1w6wC&_nc_oc=AdkWNXW0IWiKAOIV4huDxrP5tsTrkLWBv6Zm0td9V2Vu0Dc8w0CSq1SeG3UTuRToq-E&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=0hdPV3bF5xAntPzIzGjDzw&oh=00_AYHbhUV4X85J01Y0dM-_K_PDpF37vXDsp2eeAlxtYy5t4g&oe=67E60C49', '__typename': 'Photo', '__isMedia': 'Photo', 'accent_color': 'FF333333', 'photo_product_tags': [], 'comet_photo_attachment_resolution_renderer': {'__typename': 'CometFeedStoryDynamicResolutionPhotoAttachmentRenderer', 'image': {'uri': 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/485147176_1059728216183134_3730533002234119746_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=t9wB0CixMS4Q7kNvgE1w6wC&_nc_oc=AdkWNXW0IWiKAOIV4huDxrP5tsTrkLWBv6Zm0td9V2Vu0Dc8w0CSq1SeG3UTuRToq-E&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=0hdPV3bF5xAntPzIzGjDzw&oh=00_AYHbhUV4X85J01Y0dM-_K_PDpF37vXDsp2eeAlxtYy5t4g&oe=67E60C49', 'height': 640, 'width': 512}, '__module_operation_CometFeedStoryPhotoAttachment_attachment__comet_photo_attachment_resolution_renderer': {'__dr': 'CometFeedStoryDynamicResolutionPhotoAttachmentRenderer_renderer$normalization.graphql'}, '__module_component_CometFeedStoryPhotoAttachment_attachment__comet_photo_attachment_resolution_renderer': {'__dr': 'CometFeedStoryDynamicResolutionPhotoAttachmentRenderer.react'}}, 'placeholder_image': {'uri': 'https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/485147176_1059728216183134_3730533002234119746_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=t9wB0CixMS4Q7kNvgE1w6wC&_nc_oc=AdkWNXW0IWiKAOIV4huDxrP5tsTrkLWBv6Zm0td9V2Vu0Dc8w0CSq1SeG3UTuRToq-E&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=0hdPV3bF5xAntPzIzGjDzw&oh=00_AYHbhUV4X85J01Y0dM-_K_PDpF37vXDsp2eeAlxtYy5t4g&oe=67E60C49'}, 'url': 'https://www.facebook.com/photo/?fbid=1059728212849801&set=a.595742769248350', 'id': '1059728212849801', 'feedback': {'can_viewer_comment': False, 'id': 'ZmVlZGJhY2s6MTA1OTcyODMwOTUxNjQ1OA=='}, 'ocrText': 'May be an image of text'}]",,,,,,,,,,,
